iter	Passed	Remaining
780	340	95
781	341	95
782	341	94
783	782	341	94
783	341	94
784	341	93
785	341	93
786	342	92
787	342	92
788	342	91
789	342	91
790	342	90
791	343	90
792	343	89
793	343	89
794	343	88795	359	92
796	359	91
797	359	91
798	360	90
799	360	90
800	360	89
801	360	89
802	361	88
803	361	88
804	362	87
805	363	87
806	363	86
807	364	86
808	364	86
809	365	85
810	365	85
811	366	84
812	366	84
813	366	83
814	366	83
815	366	82
816	367	82
817	367	81
818	367	81
819	367	80
820	367	80
821	368	79
822	368	79
823	368	78
824	368	78
825	368	77
826	369	77
827	369	76
828	369	76
829	369	75
830	369	75
831	370	74
832	370	74
833	370	73
834	370	73
835	370	72
836	371	72
837	371	71
838	372	71
839	372	70
840	372	70
841	373	70
842	373	69
843	373	69
844	374	68
845	375	68
846	376	68
847	378	67
848	378	67
849	379	66
850	379	66
851	379	66
852	380	65
853	380	65
854	380	64
855	381	64
856	381	63
857	381	63
858	381	62
859	381	62
860	382	61
861	382	61
862	382	60
863	382	60
864	382	59
865	383	59
866	383	58
867	383	58
868	383	57
869	384	57
870	384	56
871	384	56
872	384	55
873	384	55
874	385	55
875	385	54
876	385	54
877	385	53
878	385	53
879	386	52
880	386	52
881	386	51
882	386	51
883	386	50
884	387	50
885	387	49
886	387	49
887	387	48
888	387	48
889	388	47
890	388	47
891	388	47
892	388	46
893	388	46
894	389	45
895	389	45
896	389	44
897	389	44
898	390	43
899	390	43
900	390	42
901	390	42
902	390	41
903	391	41
904	391	41
905	391	40
906	391	40
907	392	39
908	392	39
909	392	38
910	393	38
911	393	37
912	394	37
913	394	37
914	395	36
915	395	36
916	396	35
917	396	35
918	396	34
919	397	34
920	397	34
921	397	33
922	398	33
923	399	32
924	399	32
925	399	31
926	400	31
927	400	31
928	400	30
929	400	30
930	400	29
931	401	29
932	401	28
933	401	28
934	402	27
935	402	27
936	402	27
937	403	26
938	403	26
939	403	25
940	404	25
941	404	24
942	404	24
943	405	24
944	405	23
945	406	23
946	407	22
947	408	22
948	408	21
949	408	21
950	408	21
951	408	20
952	409	20
953	409	19
954	409	19
955	409	18
956	410	18
957	410	17
958	411	17
959	411	17
960	411	16
961	411	16
962	412	15
963	412	15
964	413	14
965	413	14
966	413	14
967	413	13
968	414	13
969	414	12
970	414	12
971	414	11
972	414	11
9973	412	119974	412	109975	412	10976	416	9
977	416	9
9978	413	8979	417	8
980	417	8
981	417	7
982	418	7
983	418	6
984	418	6
985	418	5
9986	416	5
987	416	5
988	417	4
989	417	4
990	417	3
991	418	3
992	418	2
993	418	2
994	419	2
995	419	1
996	419	19997	419	09998	419	09999	420	0
